,Year,Engine,Seating,Price
3916,2022,2000.0,5.0,7475000.0
3917,2007,1000.0,5.0,1650000.0
3918,2007,800.0,4.0,560000.0
3920,2007,1000.0,5.0,1625000.0
3921,2018,1000.0,5.0,1980000.0
3923,2007,1500.0,5.0,1560000.0
3924,2019,1800.0,5.0,4700000.0
3925,2008,1000.0,5.0,720000.0
3926,2018,1000.0,5.0,3425000.0
3927,2003,4400.0,7.0,6000000.0
3930,2020,1300.0,5.0,3175000.0
3931,2015,1300.0,5.0,2500000.0
3934,2021,660.0,4.0,2300000.0
3937,2015,1000.0,5.0,1285000.0
3938,2002,2500.0,6.0,3200000.0
3939,2008,2500.0,17.0,1700000.0
3940,2010,1000.0,5.0,2020000.0
3942,2018,1300.0,5.0,3375000.0
3943,2008,800.0,5.0,795000.0
3944,2012,660.0,4.0,930000.0000000001
3945,2016,660.0,4.0,1889999.9999999998
3947,2007,660.0,4.0,1225000.0
3949,2005,1600.0,6.0,1390000.0
3950,2018,1800.0,5.0,4500000.0
3951,2015,660.0,4.0,1950000.0
3952,2019,660.0,5.0,2655000.0
3953,2021,1500.0,7.0,5300000.0
3955,2005,1300.0,5.0,1300000.0
3956,2019,800.0,5.0,1220000.0
3957,2016,1300.0,5.0,2780000.0
3958,2021,1000.0,5.0,1500000.0
3959,2017,1000.0,5.0,2150000.0
3960,2015,1300.0,5.0,2800000.0
3961,2005,1500.0,5.0,1150000.0
3962,2021,1300.0,5.0,3200000.0
3963,2002,1100.0,5.0,1080000.0
3964,2003,4400.0,6.0,4200000.0
3965,2009,1800.0,5.0,4100000.0
3966,2015,800.0,5.0,875000.0
3967,2014,1300.0,5.0,2245000.0
3968,2018,660.0,4.0,2400000.0
3969,2000,2000.0,5.0,1250000.0
3970,2021,1500.0,5.0,5800000.0
3973,2018,1500.0,7.0,3200000.0
3974,2005,1700.0,5.0,1400000.0
3975,2019,1000.0,5.0,3725000.0
3976,2017,1800.0,5.0,3790000.0
3977,2022,3000.0,2.0,9900000.0
3978,2021,660.0,4.0,2060000.0000000002
3979,2007,2400.0,7.0,2400000.0
3981,2017,1800.0,5.0,4079999.9999999995
3982,2002,2000.0,5.0,1125000.0
3983,2021,660.0,4.0,2200000.0
3984,2011,1800.0,5.0,2500000.0
3988,2022,1000.0,5.0,3030000.0
3989,1989,800.0,4.0,330000.0
3990,2018,1300.0,5.0,3279999.9999999995
3991,2005,740.0,6.0,6000000.0
3992,2004,1300.0,7.0,2050000.0
3994,1993,800.0,4.0,229999.99999999997
3995,1997,4000.0,4.0,4700000.0
3996,2021,1300.0,5.0,3750000.0
3998,2015,660.0,4.0,2200000.0
3999,2007,660.0,5.0,1330000.0
4000,2020,660.0,4.0,2249000.0
4001,2005,1300.0,5.0,1700000.0
4002,1999,2200.0,7.0,1375000.0
4003,2013,2400.0,5.0,4500000.0
4004,2021,1200.0,5.0,3295000.0000000005
4005,2014,1300.0,5.0,2250000.0
4006,2015,1800.0,5.0,2500000.0
4007,2021,660.0,4.0,2950000.0
4008,2022,1800.0,5.0,6800000.0
4009,2018,1500.0,5.0,4400000.0
4010,2015,1800.0,5.0,2850000.0
4011,2005,800.0,4.0,480000.0
4012,1996,1000.0,4.0,1200000.0
4014,2015,1500.0,5.0,4290000.0
4015,2003,2700.0,7.0,6850000.0
4016,2017,1600.0,5.0,3720000.0000000005
4017,1998,1300.0,5.0,950000.0
4018,1968,2000.0,5.0,290000.0
4019,1976,1300.0,5.0,380000.0
4020,2016,1300.0,5.0,3100000.0
4021,2007,800.0,4.0,640000.0
4022,2012,1800.0,5.0,2950000.0
4024,2005,1000.0,5.0,950000.0
4025,2011,1800.0,5.0,1950000.0
4026,2016,1300.0,5.0,2480000.0
4027,2022,1800.0,5.0,6000000.0
4028,2020,1300.0,5.0,3600000.0
4030,2018,796.0,4.0,1110000.0
4031,2018,796.0,4.0,1385000.0
4032,2006,1300.0,5.0,1720000.0
4033,2019,660.0,4.0,1925000.0
4034,2008,1300.0,5.0,1989999.9999999998
4035,2022,1000.0,8.0,2200000.0
4036,2006,1600.0,6.0,1695000.0
4038,2004,2000.0,5.0,2350000.0
4039,2011,1600.0,5.0,2925000.0
4040,2008,1800.0,5.0,3650000.0
4042,2014,1300.0,5.0,1750000.0
4043,2017,1300.0,5.0,2700000.0
4044,2021,800.0,5.0,1000000.0
4045,2019,2700.0,7.0,9000000.0
4046,2006,1300.0,4.0,850000.0
4047,1994,1600.0,5.0,1295000.0
4048,2015,1300.0,5.0,1800000.0
4049,2008,1000.0,5.0,1495000.0
4050,2002,5000.0,5.0,8500000.0
4051,2012,1500.0,2.0,2800000.0
4052,2007,1200.0,5.0,1385000.0
4053,2021,1600.0,5.0,4550000.0
4054,2019,660.0,4.0,1980000.0
4055,2006,1300.0,5.0,1850000.0
4058,2019,1500.0,7.0,3800000.0
4059,1993,1300.0,5.0,3750000.0
4062,2022,1500.0,5.0,5050000.0
4064,2003,1300.0,5.0,1300000.0
4065,2017,1300.0,5.0,3050000.0
4067,2008,1300.0,7.0,1720000.0
4068,2021,1800.0,5.0,6000000.0
4070,2017,1800.0,5.0,4100000.0
4071,2008,3300.0,5.0,3800000.0
4074,2018,1800.0,5.0,6550000.0
4075,2007,1000.0,5.0,869999.9999999999
4076,2018,1800.0,5.0,4400000.0
4077,2022,1500.0,5.0,8100000.0
4078,2016,1300.0,5.0,1875000.0
4079,2001,1600.0,5.0,1400000.0
4081,2016,1000.0,5.0,1770000.0
4083,2015,1500.0,5.0,4200000.0
4084,1988,1500.0,5.0,1255000.0
4085,2002,1500.0,5.0,1500000.0
4086,2004,800.0,4.0,535000.0
4087,2015,1500.0,5.0,4150000.0
4088,2022,1600.0,7.0,8200000.0
4089,2008,660.0,4.0,1395000.0
4090,2002,1600.0,6.0,1280000.0
4092,2013,1000.0,5.0,1345000.0
4094,2011,1300.0,5.0,1910000.0000000002
4095,2010,1300.0,5.0,1500000.0
4096,2021,1000.0,5.0,5200000.0
4097,2021,1600.0,5.0,4990000.0
4099,2012,1300.0,5.0,2600000.0
4100,2014,1800.0,5.0,2895000.0
4101,1997,1400.0,5.0,750000.0
4102,2018,1800.0,5.0,4325000.0
4103,2010,1800.0,5.0,1850000.0
4105,2022,1200.0,5.0,3645000.0000000005
4107,2022,1300.0,5.0,3600000.0
4108,2013,1800.0,5.0,3800000.0
4110,2022,2000.0,5.0,6584999.999999999
4112,2009,1000.0,5.0,1700000.0
4113,2013,1800.0,5.0,2450000.0
4114,2021,2000.0,5.0,7500000.0
4115,2003,1300.0,5.0,1025000.0
4116,2005,1000.0,4.0,620000.0
4119,2019,1500.0,5.0,6500000.0
4122,2010,1000.0,4.0,950000.0
4123,2007,1300.0,5.0,1550000.0
4124,2015,1800.0,5.0,2700000.0
4127,2020,1000.0,5.0,4000000.0
4129,2017,796.0,4.0,969999.9999999999
4130,2006,2700.0,5.0,8700000.0
4131,2002,1500.0,5.0,1450000.0
4132,2013,1800.0,5.0,2890000.0
4133,2016,1000.0,5.0,2700000.0
4134,2022,1500.0,5.0,8140000.000000001
4135,1999,1300.0,5.0,660000.0
4138,1983,4200.0,7.0,1450000.0
4140,2018,1500.0,5.0,5500000.0
4141,2000,1500.0,5.0,1200000.0
4142,2018,1000.0,5.0,3550000.0
4143,2022,1000.0,5.0,2850000.0
4144,2012,1300.0,5.0,1550000.0
4145,2011,1300.0,5.0,1780000.0
4146,2016,1000.0,5.0,1500000.0
4147,2006,1300.0,5.0,1750000.0
4148,1996,3000.0,7.0,4560000.0
4152,1996,3000.0,7.0,3150000.0
4153,2013,1000.0,5.0,2100000.0
4154,2012,1300.0,5.0,1425000.0
4155,2021,1500.0,5.0,7200000.0
4156,2003,1300.0,5.0,900000.0
4159,1999,1000.0,5.0,1350000.0
4161,2015,660.0,4.0,1939999.9999999998
4162,2004,1500.0,5.0,1630000.0
4163,2020,1000.0,5.0,2200000.0
4164,2022,1200.0,5.0,5970000.0
4165,2022,1200.0,5.0,5600000.0
4167,2018,1000.0,5.0,3379999.9999999995
4168,2022,1500.0,5.0,6650000.0
4169,2005,1600.0,6.0,1689999.9999999998
4170,2020,1300.0,5.0,3450000.0
4171,2016,1800.0,5.0,5550000.0
4172,2015,1000.0,5.0,1225000.0
4173,2015,800.0,2.0,950000.0
4175,1994,3000.0,7.0,2370000.0
4177,2007,1800.0,5.0,1800000.0
4178,2017,660.0,5.0,2700000.0
4179,2021,1000.0,5.0,3060000.0
4180,2008,1000.0,5.0,969999.9999999999
4185,2010,1300.0,5.0,2150000.0
4187,1999,1000.0,5.0,575000.0
4194,2014,1300.0,5.0,1680000.0
4195,2014,1500.0,5.0,3150000.0
4196,2006,1000.0,5.0,2100000.0
4198,2018,1300.0,5.0,3100000.0
4199,2015,1000.0,5.0,1425000.0
4200,1982,1300.0,5.0,550000.0
4202,2022,3500.0,7.0,9000000.0
4203,2006,660.0,4.0,1320000.0
4204,2018,1300.0,5.0,3450000.0
4205,2012,1600.0,5.0,2500000.0
4206,2018,2800.0,5.0,7950000.0
4207,2005,1600.0,6.0,1220000.0
4209,2014,796.0,4.0,880000.0000000001
4210,2021,1800.0,2.0,1550000.0
4212,2016,1000.0,5.0,1555000.0
4213,2022,1600.0,5.0,4720000.0
4217,2016,1300.0,5.0,3000000.0
4219,2021,1800.0,5.0,5900000.0
4222,2018,1500.0,5.0,3190000.0
4223,2006,1500.0,5.0,3200000.0
4224,2020,660.0,4.0,1939999.9999999998
4225,2001,1000.0,5.0,625000.0
4229,2018,2800.0,5.0,7950000.0
4231,1996,3000.0,7.0,3000000.0
4233,2004,1500.0,5.0,2850000.0
4235,2016,1500.0,5.0,3600000.0
4236,2012,1300.0,5.0,1330000.0
4239,2002,2500.0,5.0,3350000.0
4242,2007,800.0,5.0,980000.0000000001
4247,2002,1000.0,5.0,1380000.0
4249,2022,660.0,4.0,2120000.0
4250,2011,1300.0,5.0,1839999.9999999998
4252,2018,1000.0,5.0,3300000.0
4254,2012,660.0,5.0,1875000.0
4255,2021,1500.0,5.0,6050000.0
4259,2015,1800.0,5.0,3200000.0
4260,2021,1600.0,5.0,4950000.0
4261,2022,1200.0,5.0,3675000.0
4264,2011,660.0,4.0,1780000.0
4265,2022,2400.0,7.0,8150000.0
4269,2019,1800.0,5.0,4800000.0
4272,1998,3000.0,7.0,4700000.0
4278,1998,1600.0,6.0,850000.0
4279,2020,1800.0,5.0,5025000.0
4280,2017,796.0,4.0,1000000.0
4281,1995,2800.0,7.0,2200000.0
4282,1983,800.0,5.0,300000.0
4283,2019,1800.0,5.0,5150000.0
4284,2009,2000.0,5.0,2400000.0
4285,2009,1800.0,5.0,1995000.0
4286,1994,1000.0,5.0,570000.0
4287,2017,1800.0,5.0,4300000.0
4289,2011,1800.0,5.0,1810000.0000000002
4290,2022,1600.0,5.0,4850000.0
4291,2008,800.0,4.0,680000.0
4292,2005,1600.0,6.0,1550000.0
4293,2018,1500.0,7.0,3435000.0
4294,1995,1500.0,5.0,825000.0
4296,2014,1000.0,5.0,1525000.0
4297,2009,660.0,4.0,1225000.0
4298,2022,1500.0,5.0,4490000.0
4299,2006,1600.0,8.0,2185000.0
4300,2018,1198.0,5.0,4500000.0
4301,2013,1000.0,5.0,2070000.0
4302,2007,4000.0,7.0,9000000.0
4303,2015,1600.0,5.0,3225000.0
4306,2019,796.0,4.0,1365000.0
4307,2016,1500.0,5.0,2650000.0
4309,2021,1000.0,5.0,2230000.0
4311,1997,3000.0,5.0,2300000.0
4313,2013,3000.0,5.0,6200000.0
4314,2021,2000.0,5.0,5880000.0
4315,1997,1000.0,5.0,600000.0
4316,1996,3000.0,7.0,4600000.0
4317,2007,2000.0,5.0,1780000.0
4318,2018,660.0,4.0,1989999.9999999998
4320,2012,1300.0,5.0,1700000.0
4321,2017,1500.0,5.0,6800000.0
4322,2005,1000.0,4.0,819999.9999999999
4323,2008,1000.0,5.0,830000.0000000001
4324,2013,2700.0,7.0,5995000.0
4325,1996,3000.0,5.0,2080000.0
4326,2020,2000.0,5.0,5885000.0
4327,2022,1800.0,5.0,5900000.0
4328,2015,660.0,5.0,2150000.0
4329,2007,1800.0,5.0,1730000.0
4330,2013,1500.0,5.0,3275000.0
4332,2018,796.0,4.0,1225000.0
4333,2006,1300.0,4.0,1100000.0
4334,2017,1500.0,5.0,3700000.0
4335,2014,1000.0,5.0,2490000.0
4336,2004,1000.0,4.0,750000.0
4337,2012,1800.0,5.0,5200000.0
4339,2014,1500.0,5.0,4500000.0
4340,2007,1500.0,5.0,2750000.0
4341,2004,1300.0,5.0,1180000.0
4342,2007,1500.0,5.0,2250000.0
4343,2018,1000.0,5.0,2000000.0
4344,2019,1500.0,5.0,5500000.0
4345,2012,1800.0,5.0,2600000.0
4346,2020,660.0,4.0,2700000.0
4347,2018,1500.0,5.0,5400000.0
4348,2008,1000.0,5.0,1850000.0
4349,2007,1800.0,5.0,1950000.0
4350,2014,660.0,5.0,1800000.0
4351,2017,1300.0,5.0,3150000.0
4352,2008,1800.0,5.0,3529999.9999999995
4353,2015,660.0,4.0,2200000.0
4355,2021,1500.0,5.0,6200000.0
4357,2000,1600.0,6.0,1400000.0
4360,1985,2000.0,4.0,1950000.0
4361,2020,1000.0,8.0,2275000.0
4362,2022,1500.0,5.0,4200000.0
4363,1999,1300.0,5.0,1200000.0
4364,2022,1500.0,5.0,6750000.0
4365,1996,3000.0,7.0,2600000.0
4366,2011,1000.0,4.0,1080000.0
4367,2021,1300.0,5.0,3350000.0
4368,2004,1500.0,5.0,1370000.0
4369,2010,1300.0,7.0,2550000.0
4370,2016,796.0,4.0,869999.9999999999
4371,2007,1000.0,5.0,800000.0
4372,2019,1500.0,5.0,6750000.0
4373,1988,1600.0,5.0,400000.0
4376,2011,800.0,2.0,680000.0
4377,2017,1500.0,5.0,6500000.0
4378,2018,1300.0,5.0,2870000.0
4379,2014,1500.0,5.0,2575000.0
4380,2004,800.0,2.0,620000.0
4381,2015,1800.0,5.0,3100000.0
4382,2022,1600.0,5.0,5100000.0
4383,1995,1500.0,5.0,1675000.0
4384,2006,1300.0,5.0,1340000.0
4388,2011,800.0,5.0,1200000.0
4390,2014,1800.0,5.0,2650000.0
4391,1990,800.0,4.0,290000.0
4392,2017,1500.0,7.0,3500000.0
4393,2012,1600.0,5.0,2620000.0
4394,2018,1300.0,5.0,3450000.0
4395,1994,2000.0,5.0,1789999.9999999998
4396,2016,1500.0,5.0,4350000.0
4397,2015,1300.0,5.0,3150000.0
4398,2016,1300.0,5.0,3240000.0
4400,2003,1300.0,5.0,1530000.0
4401,2012,660.0,4.0,1689999.9999999998
4402,2017,3000.0,5.0,7395000.0
4403,2017,1300.0,5.0,1120000.0
4404,2021,1500.0,5.0,4500000.0
4405,2003,1300.0,5.0,700000.0
4406,2015,1500.0,5.0,4000000.0
4408,2021,1300.0,5.0,3450000.0
4409,2003,4700.0,7.0,7500000.0
4411,2021,1500.0,5.0,3700000.0
4414,1992,4200.0,5.0,3000000.0
4415,2005,800.0,4.0,620000.0
4416,2017,1300.0,5.0,2725000.0
4417,1996,1500.0,6.0,980000.0000000001
4418,2010,1000.0,5.0,1900000.0
4419,2020,1300.0,5.0,3450000.0
4420,2008,1300.0,7.0,2425000.0
4421,1982,1800.0,4.0,700000.0
4422,2018,1500.0,5.0,4500000.0
4425,2008,1000.0,5.0,1660000.0000000002
4426,2018,796.0,4.0,1230000.0
4428,2014,1500.0,5.0,3365000.0
4429,2007,1000.0,5.0,1590000.0
4430,2018,1000.0,5.0,3900000.0
4431,2022,1500.0,5.0,6400000.0
4432,2011,1000.0,5.0,2025000.0
4433,2014,1500.0,5.0,2350000.0
4434,2003,2000.0,5.0,2000000.0
4435,2019,1600.0,5.0,4500000.0
4436,2006,1000.0,5.0,1545000.0
4437,2022,800.0,2.0,1625000.0
4439,2017,800.0,4.0,1160000.0
4440,2013,660.0,4.0,1900000.0
4441,2014,660.0,4.0,1550000.0
4443,2005,1600.0,6.0,1250000.0
4445,2003,3400.0,7.0,6500000.0
4447,2015,1500.0,5.0,2300000.0
4448,2020,800.0,2.0,1400000.0
4449,2004,1300.0,5.0,780000.0
4450,2007,1300.0,5.0,1435000.0
4451,1996,2800.0,5.0,2200000.0
4453,2001,1300.0,5.0,1300000.0
4454,2022,1000.0,5.0,2620000.0
4456,2019,1800.0,5.0,7990000.000000001
4457,2018,1500.0,5.0,3450000.0
4459,2006,2000.0,5.0,1650000.0
4460,2008,1300.0,7.0,1590000.0
4461,2018,1198.0,5.0,3390000.0
4462,2014,1500.0,5.0,3850000.0
4463,2006,1500.0,5.0,2350000.0
4464,2013,1300.0,5.0,2100000.0
4465,2022,1200.0,5.0,5950000.0
4467,1994,1900.0,5.0,1000000.0
4468,2019,1800.0,5.0,7850000.0
4469,2018,1800.0,5.0,4200000.0
4470,2022,1500.0,5.0,6570000.0
4477,2017,1800.0,5.0,3770000.0000000005
4478,2015,1800.0,5.0,3550000.0
4479,2014,1500.0,5.0,3600000.0
4480,2019,1000.0,5.0,4250000.0
4481,2014,1000.0,5.0,2210000.0
4484,2014,1300.0,5.0,2385000.0
4485,2017,1500.0,5.0,3300000.0
4486,2013,796.0,4.0,819999.9999999999
4487,2015,1800.0,5.0,3075000.0
4489,1999,1500.0,5.0,850000.0
4490,2003,800.0,4.0,509999.99999999994
4491,2008,1000.0,5.0,1585000.0
4492,2019,1300.0,5.0,3600000.0
4493,2021,2800.0,5.0,9000000.0
4494,2021,800.0,5.0,1200000.0
4495,2018,1800.0,5.0,4650000.0
4496,2018,1300.0,5.0,2800000.0
4497,2016,660.0,4.0,1550000.0
4498,2015,1800.0,5.0,3500000.0
4499,2013,660.0,4.0,1390000.0
4501,2001,1500.0,5.0,1100000.0
4503,1985,3000.0,7.0,3500000.0
4505,2022,1500.0,5.0,7025000.0
4506,2002,2000.0,5.0,1900000.0
4507,2006,1300.0,4.0,1235000.0
4508,2000,1500.0,5.0,1098000.0
4509,2001,3500.0,7.0,3650000.0
4515,2007,800.0,4.0,670000.0
4517,2020,660.0,5.0,3078000.0
4520,2007,1000.0,5.0,650000.0
4522,2007,1300.0,5.0,1590000.0
4524,2017,660.0,7.0,3150000.0
4525,2006,800.0,5.0,800000.0
4526,2012,2000.0,5.0,9150000.0
4527,1995,1600.0,6.0,819999.9999999999
4528,1990,3400.0,7.0,3500000.0
4529,2022,1300.0,5.0,3410000.0
4530,2005,1000.0,4.0,640000.0
4531,2007,3000.0,8.0,8500000.0
4533,2019,660.0,4.0,3150000.0
4534,2020,660.0,5.0,3150000.0
4536,2009,1300.0,5.0,2250000.0
4537,2021,1000.0,5.0,2499000.0
4538,2018,1500.0,5.0,6700000.0
4539,2015,1500.0,5.0,4850000.0
4540,1993,1300.0,5.0,700000.0
4541,2018,800.0,4.0,930000.0000000001
4542,1995,1500.0,6.0,819999.9999999999
4543,2019,1000.0,5.0,3250000.0
4544,2005,1300.0,5.0,680000.0
4545,2015,3000.0,5.0,7200000.0
4546,2019,660.0,7.0,2650000.0
4547,2007,1500.0,5.0,2350000.0
4548,2015,660.0,2.0,2590000.0
4549,2016,660.0,5.0,1800000.0
4550,2012,1300.0,5.0,2300000.0
4552,2017,1000.0,5.0,3225000.0
4553,2013,3000.0,5.0,4700000.0
4554,2019,1300.0,5.0,3685000.0
4556,2007,1300.0,5.0,1195000.0
4558,2022,660.0,4.0,2480000.0
4560,2003,1000.0,5.0,590000.0
4561,2013,1000.0,5.0,2085000.0000000002
4563,1995,1300.0,5.0,700000.0
4564,2019,796.0,4.0,1285000.0
4565,2010,800.0,4.0,550000.0
4566,2020,800.0,5.0,1025000.0
4569,2007,1800.0,5.0,4100000.0
4570,2007,1800.0,5.0,3500000.0
4572,2021,660.0,4.0,2120000.0
4574,2006,1300.0,4.0,890000.0
4575,2020,1800.0,5.0,4800000.0
4577,2019,1800.0,5.0,4825000.0
4578,2006,2500.0,5.0,3200000.0
4579,2014,796.0,4.0,844999.9999999999
4580,2022,1200.0,5.0,4200000.0
4581,2011,1300.0,5.0,1950000.0
4582,2010,800.0,4.0,680000.0
4583,2009,1800.0,5.0,2135000.0
4584,2013,1000.0,8.0,800000.0
4585,1993,1500.0,5.0,370000.0
4586,2013,1000.0,5.0,2375000.0
4587,2014,660.0,4.0,2200000.0
4588,2005,1500.0,5.0,1250000.0
4589,1992,2400.0,5.0,1600000.0
4591,2010,1300.0,5.0,1695000.0
4592,2017,1500.0,5.0,4790000.0
4593,2021,1300.0,5.0,3600000.0
4594,2014,1800.0,5.0,2950000.0
4595,2004,1300.0,5.0,600000.0
4597,1988,800.0,4.0,400000.0
4598,2003,1000.0,5.0,680000.0
4599,2013,660.0,4.0,1150000.0
4600,2019,1500.0,7.0,3900000.0
4601,2002,1000.0,5.0,680000.0
4603,2003,1000.0,5.0,650000.0
4605,2011,660.0,4.0,1700000.0
4606,2003,1600.0,5.0,1450000.0
4613,2020,800.0,5.0,1050000.0
4614,2015,1800.0,5.0,3000000.0
4616,2005,1500.0,5.0,1600000.0
4617,2007,1300.0,5.0,2000000.0
4618,2022,1500.0,5.0,8500000.0
4623,2018,1000.0,5.0,3990000.0
4624,2013,800.0,5.0,955000.0000000001
4625,2021,800.0,5.0,1550000.0
4626,2016,796.0,4.0,969999.9999999999
4627,2001,1000.0,5.0,790000.0
4629,2014,1300.0,5.0,2380000.0
4630,2019,660.0,4.0,2100000.0
4631,1994,1300.0,5.0,550000.0
4632,1990,4200.0,7.0,2375000.0
4633,2020,1800.0,5.0,1800000.0
4635,2021,1000.0,5.0,2800000.0
4636,2021,1000.0,5.0,2320000.0
4637,1999,1800.0,5.0,1864999.9999999998
4638,2005,1600.0,6.0,1350000.0
4639,2006,1800.0,5.0,2750000.0
4640,2013,796.0,4.0,960000.0
4641,2018,2700.0,7.0,9150000.0
4642,2017,796.0,4.0,925000.0
4643,2016,1300.0,5.0,2700000.0
4646,2005,1600.0,6.0,1255000.0
4648,2022,1300.0,5.0,3100000.0
4649,2018,1600.0,5.0,4050000.0
4650,2020,1500.0,5.0,3379999.9999999995
4651,2016,1300.0,5.0,1900000.0
4652,2014,1800.0,5.0,2975000.0
4653,1988,1500.0,5.0,650000.0
4654,2008,1800.0,5.0,1830000.0
4655,2014,1300.0,5.0,1525000.0
4656,2020,2000.0,5.0,5450000.0
4657,2019,1800.0,5.0,4400000.0
4658,2015,660.0,4.0,2100000.0
4661,2018,1300.0,5.0,3050000.0
4662,1999,1600.0,6.0,1200000.0
4663,2004,3000.0,5.0,5600000.0
4664,2020,2000.0,5.0,5835000.0
4665,2012,1300.0,5.0,1950000.0
4666,2012,1300.0,5.0,2325000.0
4667,2013,1300.0,5.0,1750000.0
4668,2007,800.0,4.0,525000.0
4669,2009,1000.0,2.0,1430000.0
4670,2019,1800.0,5.0,4850000.0
4671,2008,2500.0,5.0,2000000.0
4672,2003,1000.0,5.0,894999.9999999999
4673,2006,800.0,4.0,560000.0
4674,2014,1500.0,5.0,3850000.0
4675,1993,2400.0,7.0,1985000.0000000002
4676,2019,600.0,5.0,2675000.0
4677,2022,1000.0,5.0,3300000.0
4678,2020,1800.0,5.0,9500000.0
4679,1979,1600.0,5.0,220000.00000000003
4680,2005,1600.0,6.0,1325000.0
4681,1982,1000.0,5.0,409999.99999999994
4683,2011,660.0,4.0,1580000.0
4684,1993,800.0,4.0,250000.0
4685,2017,1500.0,5.0,4850000.0
4687,2022,1200.0,5.0,3540000.0
4688,2019,660.0,4.0,1985000.0000000002
4689,2006,1500.0,5.0,2550000.0
4690,2009,1000.0,5.0,1130000.0
4691,2021,1500.0,5.0,4570000.0
4692,2013,800.0,2.0,650000.0
4693,2007,1800.0,5.0,1550000.0
4694,2013,1800.0,5.0,2700000.0
4696,2014,1800.0,5.0,2700000.0
4697,2011,1500.0,7.0,2490000.0
4698,2018,1000.0,5.0,3200000.0
4699,2018,1800.0,5.0,4800000.0
4700,1992,800.0,4.0,370000.0
4701,1999,1800.0,5.0,1350000.0
4702,2017,1800.0,5.0,4250000.0
4704,2021,1300.0,5.0,3195000.0
4705,2009,800.0,5.0,850000.0
4706,2002,2000.0,5.0,1130000.0
4707,2018,1800.0,5.0,4150000.0
4708,2021,1000.0,5.0,2800000.0
4709,2021,1500.0,7.0,6450000.0
4712,2011,1000.0,5.0,1735000.0000000002
4713,2021,1500.0,5.0,3500000.0
4714,2021,1800.0,5.0,5600000.0
4715,2010,800.0,5.0,780000.0
4716,2004,1000.0,4.0,740000.0
4717,2015,1500.0,5.0,2350000.0
4718,2005,1000.0,5.0,1550000.0
4720,2007,5999.0,2.0,610000.0
4721,2020,1300.0,5.0,3400000.0
4722,2013,1800.0,5.0,2675000.0
4723,2013,1500.0,5.0,3000000.0
4724,2017,796.0,4.0,1150000.0
4725,2022,1200.0,5.0,4029999.9999999995
4727,2022,1500.0,7.0,4545000.0
4729,2007,1800.0,5.0,4050000.0
4730,2013,1800.0,5.0,2560000.0
4731,2018,1198.0,5.0,3900000.0
4732,2006,1300.0,5.0,1350000.0
4733,1996,2700.0,7.0,3750000.0
4735,2008,1000.0,5.0,1075000.0
4736,2015,1300.0,5.0,2350000.0
4737,2021,1500.0,5.0,6350000.0
4738,2014,1500.0,5.0,4600000.0
4740,2012,1800.0,5.0,2700000.0
4741,2022,1000.0,5.0,3015000.0
4743,2018,1300.0,5.0,2890000.0
4744,2011,1300.0,5.0,2150000.0
4745,2010,1300.0,5.0,1900000.0
4746,2021,1500.0,5.0,6050000.0
4748,2011,1800.0,5.0,3250000.0
4749,2005,1300.0,5.0,950000.0
4750,2009,4000.0,7.0,7800000.0
4753,2008,3800.0,7.0,9200000.0
4754,2017,1600.0,5.0,3400000.0
4756,2000,800.0,5.0,590000.0
4759,2008,1000.0,4.0,800000.0
4760,1998,1500.0,5.0,980000.0000000001
4761,2020,1000.0,5.0,2750000.0
4762,2017,1000.0,5.0,2950000.0
4763,2003,1000.0,5.0,700000.0
4765,2021,2000.0,5.0,7600000.0
4766,2005,1600.0,6.0,1400000.0
4767,1988,1500.0,5.0,450000.0
4769,2020,660.0,4.0,1950000.0
4770,2017,1500.0,5.0,7600000.0
4771,2011,660.0,4.0,1650000.0
4772,2015,1800.0,5.0,2850000.0
4774,2017,1800.0,5.0,3890000.0
4775,2017,660.0,5.0,3000000.0
4776,2005,2500.0,5.0,3400000.0
4777,2008,1800.0,5.0,1580000.0
4778,2006,5500.0,5.0,7200000.0
4779,2022,1500.0,10.0,5500000.0
4780,2002,1500.0,5.0,1175000.0
4781,2008,1800.0,5.0,1875000.0
4783,1990,800.0,4.0,370000.0
4784,2013,1300.0,5.0,2300000.0
4785,2007,1100.0,5.0,890000.0
4786,2020,1800.0,5.0,4870000.0
4787,2017,1500.0,7.0,3400000.0
4788,1992,1000.0,4.0,790000.0
4789,2021,2800.0,5.0,9150000.0
4791,2019,1300.0,5.0,3750000.0
4792,1984,1000.0,4.0,260000.0
4793,2016,2700.0,7.0,7350000.0
4794,2018,1000.0,5.0,3600000.0
4795,2018,1500.0,5.0,3400000.0
4796,2021,2000.0,5.0,6680000.0
4797,1998,3400.0,7.0,1700000.0
4798,2021,1500.0,5.0,3790000.0
4802,2017,1800.0,5.0,3800000.0
4803,2020,660.0,4.0,2920000.0
4804,2019,1000.0,5.0,2350000.0
4805,2019,1000.0,5.0,3185000.0
4806,2013,660.0,4.0,2420000.0
4809,2018,1000.0,5.0,2850000.0
4810,2020,1600.0,5.0,4079999.9999999995
4811,2007,2000.0,5.0,1860000.0000000002
4812,2019,1500.0,5.0,4850000.0
4813,2011,800.0,4.0,600000.0
4815,2006,1300.0,7.0,1295000.0
4816,2009,1300.0,5.0,1590000.0
4817,2019,796.0,4.0,1230000.0
4818,2007,800.0,4.0,415000.00000000006
4819,2008,800.0,4.0,650000.0
